ENT,MUN,LOC50K,ID_VIV,COBERTURA,ESTRATO,UPM,FACTOR,CLAVIVP,ID_MII,MPER,MCONRES,MSEXO,MEDAD,MFECEMIM,MFECEMIA,MCAUSAEMIG_V,MLUGORI_C,MPAIDES_C,MPAIRES,MFECRETM,MFECRETA,MCAUSARETO_V,MCONRESACT,MPERLS,TAMLOC
14,003,0000,140030000925,2,14-003-0000-06,00038,3,01,14003000092501,02,1,3,16,12,2017,0301,014,221,1,,,,,,3
14,003,0000,140030000925,2,14-003-0000-06,00038,3,01,14003000092502,01,1,3,52,12,2017,0301,014,221,1,,,,,,3
14,003,0000,140030001009,2,14-003-0000-06,00041,4,01,14003000100901,01,1,3,49,10,2015,0301,014,221,1,,,,,,3
14,003,0000,140030001009,2,14-003-0000-06,00041,4,01,14003000100902,04,1,3,15,10,2015,0501,014,221,1,,,,,,3
14,003,0000,140030001160,2,14-003-0000-06,00052,3,01,14003000116001,01,1,1,1,99,9999,9999,999,999,9,,,,,,3
14,003,0000,140030001164,2,14-003-0000-06,00052,3,01,14003000116401,01,1,1,26,11,2018,0101,014,221,1,,,,,,3
14,003,0000,140030001166,2,14-003-0000-06,00052,3,01,14003000116601,01,1,1,28,12,2016,0101,014,221,1,,,,,,3
14,003,0000,140030001188,2,14-003-0000-06,00052,3,01,14003000118801,01,1,1,15,07,2018,0501,014,221,1,,,,,,3
14,003,0000,140030001223,2,14-003-0000-06,00054,4,01,14003000122301,01,1,1,20,09,2017,0101,014,221,1,,,,,,3
14,003,0000,140030001253,2,14-003-0000-06,00055,4,01,14003000125301,01,1,1,30,05,2018,0101,014,221,1,,,,,,3
14,003,0000,140030001292,2,14-003-0000-06,00059,4,01,14003000129201,01,1,1,58,02,2020,0102,014,221,1,,,,,,3
14,003,0000,140030001297,2,14-003-0000-06,00059,4,01,14003000129701,01,1,1,17,06,2019,0501,014,221,1,,,,,,3
14,003,0000,140030001374,2,14-003-0000-03,00004,5,01,14003000137401,01,1,3,20,07,2017,0101,014,221,1,,,,,,1
14,003,0000,140030001386,2,14-003-0000-03,00005,5,01,14003000138601,02,1,3,9,08,2018,0501,014,221,3,12,2018,0501,1,03,1
14,003,0000,140030001386,2,14-003-0000-03,00005,5,01,14003000138602,01,1,3,12,08,2018,0501,014,221,3,03,2019,0501,1,02,1
14,003,0000,140030001390,2,14-003-0000-03,00005,5,01,14003000139001,01,1,1,24,12,2016,0301,014,221,3,02,2020,0301,1,02,1
14,003,0000,140030001394,2,14-003-0000-03,00005,5,01,14003000139401,01,1,3,64,12,2019,0301,014,221,3,01,2020,0301,1,01,1
14,003,0000,140030001397,2,14-003-0000-03,00005,5,02,14003000139701,01,1,1,18,10,2019,0101,014,221,1,,,,,,1
14,003,0000,140030001418,2,14-003-0000-03,00008,5,01,14003000141801,01,1,3,19,04,2018,0401,014,221,1,,,,,,1
14,003,0000,140030001487,2,14-003-0000-03,00014,5,01,14003000148701,01,1,3,18,07,2018,0301,014,221,1,,,,,,1
14,003,0000,140030001499,2,14-003-0000-03,00019,5,01,14003000149901,01,1,1,32,03,2020,0101,014,221,1,,,,,,2
14,003,0000,140030001563,2,14-003-0000-03,00030,5,01,14003000156301,01,1,3,24,02,2019,0301,014,221,1,,,,,,2
14,003,0000,140030001608,2,14-003-0000-03,00034,5,01,14003000160801,01,1,1,30,09,2019,0101,014,221,3,12,2019,0101,1,04,2
14,003,0000,140030001618,2,14-003-0000-03,00023,5,01,14003000161801,01,1,1,19,03,2019,0101,014,221,1,,,,,,2
14,003,0000,140030001635,2,14-003-0000-03,00028,5,01,14003000163501,01,1,3,20,10,2017,0401,014,221,1,,,,,,2
14,004,0000,140040000105,2,14-004-0000-04,00010,1,01,14004000010501,01,1,1,26,06,2018,0101,014,221,3,12,2019,0101,1,01,2
14,004,0000,140040000675,2,14-004-0000-03,00011,2,01,14004000067501,02,1,1,32,05,2018,0101,014,221,1,,,,,,1
14,004,0000,140040000822,2,14-004-0000-03,00018,2,02,14004000082201,01,1,3,22,08,2019,0401,014,221,9,,,,,,1
14,005,0000,140050000029,2,14-005-0000-05,00001,3,01,14005000002901,01,1,1,24,07,2017,0401,014,221,1,,,,,,2
14,005,0000,140050000068,2,14-005-0000-05,00002,3,02,14005000006801,01,1,3,25,04,2017,0401,014,221,1,,,,,,2
14,005,0000,140050000123,2,14-005-0000-05,00005,3,01,14005000012301,01,1,1,43,04,2019,0101,014,221,1,,,,,,2
14,005,0000,140050000164,2,14-005-0000-05,00007,3,01,14005000016401,01,1,3,26,11,2018,0101,014,221,1,,,,,,2
14,005,0000,140050000199,2,14-005-0000-05,00009,2,07,14005000019901,01,1,1,31,12,2018,0101,014,221,1,,,,,,2
14,005,0000,140050000332,2,14-005-0000-05,00020,3,01,14005000033201,01,1,1,47,05,2017,0101,014,221,3,02,2019,0102,1,01,2
14,005,0000,140050000392,2,14-005-0000-05,00022,3,01,14005000039201,01,1,3,4,01,2020,0501,014,221,1,,,,,,2
14,005,0000,140050000392,2,14-005-0000-05,00022,3,01,14005000039202,02,1,3,12,01,2020,0501,014,221,1,,,,,,2
14,005,0000,140050000567,2,14-005-0000-05,00029,3,01,14005000056701,01,1,1,33,09,2018,0101,014,221,1,,,,,,2
14,005,0000,140050000592,2,14-005-0000-05,00030,3,01,14005000059201,01,1,1,26,11,2016,0101,014,221,3,06,2019,0301,3,,2
14,005,0000,140050000592,2,14-005-0000-05,00030,3,01,14005000059202,02,1,3,25,09,2018,0101,014,221,1,,,,,,2
14,005,0000,140050000684,2,14-005-0000-05,00036,3,01,14005000068401,01,1,3,25,02,2019,9999,014,221,3,02,2019,0301,1,01,2
14,005,0000,140050000684,2,14-005-0000-05,00036,3,01,14005000068402,02,1,1,24,06,2019,0101,014,221,3,12,2019,0301,1,03,2
14,005,0000,140050000694,2,14-005-0000-05,00037,3,01,14005000069401,01,1,1,35,02,2019,0101,014,221,1,,,,,,2
14,005,0000,140050000751,2,14-005-0000-05,00038,3,01,14005000075101,01,1,3,17,03,2016,0401,014,221,1,,,,,,2
14,005,0000,140050000861,2,14-005-0000-05,00043,3,01,14005000086101,01,1,1,38,03,2016,0101,014,221,3,10,2016,0301,1,02,2
14,005,0000,140050000862,2,14-005-0000-05,00043,3,01,14005000086201,01,1,1,26,10,2016,0101,014,221,1,,,,,,2
14,005,0000,140050000891,2,14-005-0000-05,00044,3,01,14005000089101,01,1,1,24,05,2019,0101,014,221,1,,,,,,2
14,005,0000,140050000954,2,14-005-0000-05,00049,3,01,14005000095401,01,1,1,24,01,2020,0101,014,221,1,,,,,,2
14,005,0000,140050000960,2,14-005-0000-05,00050,3,01,14005000096001,01,1,1,28,02,2018,0101,014,221,1,,,,,,2
14,005,0000,140050000960,2,14-005-0000-05,00050,3,01,14005000096002,02,1,1,30,12,2016,0101,014,221,1,,,,,,2
14,005,0000,140050000960,2,14-005-0000-05,00050,3,01,14005000096003,03,1,1,32,10,2017,0101,014,221,1,,,,,,2
14,005,0000,140050000960,2,14-005-0000-05,00050,3,01,14005000096004,04,1,1,33,08,2016,0101,014,221,1,,,,,,2
14,005,0000,140050000987,2,14-005-0000-05,00054,3,01,14005000098701,01,1,1,25,05,2018,0101,014,221,1,,,,,,2
14,005,0000,140050001106,2,14-005-0000-03,00001,3,01,14005000110601,01,1,1,33,06,2017,0101,014,221,1,,,,,,1
14,005,0000,140050001152,2,14-005-0000-03,00003,3,01,14005000115201,01,1,1,24,06,2017,0101,014,221,1,,,,,,1
14,005,0000,140050001172,2,14-005-0000-03,00006,2,01,14005000117201,01,1,1,44,01,2019,0101,014,221,1,,,,,,1
14,005,0000,140050001217,2,14-005-0000-03,00008,2,02,14005000121701,01,1,3,25,12,2016,0401,014,221,1,,,,,,1
14,005,0000,140050001235,2,14-005-0000-03,00008,2,01,14005000123501,01,1,1,45,01,2020,0101,014,221,1,,,,,,1
14,005,0000,140050001242,2,14-005-0000-03,00008,2,01,14005000124201,01,1,1,40,03,2016,0101,014,221,1,,,,,,1
14,005,0000,140050001252,2,14-005-0000-03,00009,3,01,14005000125201,01,1,1,32,02,2019,0101,014,221,1,,,,,,1
14,005,0000,140050001257,2,14-005-0000-03,00009,3,01,14005000125701,01,1,3,33,08,2019,0101,014,221,1,,,,,,1
14,005,0000,140050001257,2,14-005-0000-03,00009,3,01,14005000125702,02,1,3,13,08,2019,0501,014,221,1,,,,,,1
14,005,0000,140050001259,2,14-005-0000-03,00009,3,01,14005000125901,01,1,1,22,05,2017,0101,014,221,1,,,,,,1
14,005,0000,140050001260,2,14-005-0000-03,00009,3,01,14005000126001,01,1,3,19,08,2016,0301,014,221,1,,,,,,1
14,005,0000,140050001264,2,14-005-0000-03,00009,3,02,14005000126401,01,1,1,36,02,2020,0301,014,221,1,,,,,,1
14,005,0000,140050001265,2,14-005-0000-03,00009,3,01,14005000126501,01,1,1,999,99,9999,9999,999,999,9,,,,,,1
14,005,0000,140050001301,2,14-005-0000-03,00009,3,01,14005000130101,01,1,3,14,10,2017,0501,014,221,1,,,,,,1
14,005,0000,140050001301,2,14-005-0000-03,00009,3,01,14005000130102,02,1,3,18,10,2017,0101,014,221,1,,,,,,1
14,005,0000,140050001301,2,14-005-0000-03,00009,3,01,14005000130103,03,1,1,1,10,2017,0301,014,221,1,,,,,,1
14,005,0000,140050001309,2,14-005-0000-03,00010,3,01,14005000130901,01,1,3,30,09,2019,0301,014,221,1,,,,,,1
14,005,0000,140050001349,2,14-005-0000-03,00015,3,01,14005000134901,02,1,1,4,07,2019,0301,014,221,1,,,,,,1
14,005,0000,140050001349,2,14-005-0000-03,00015,3,01,14005000134902,01,1,3,21,04,2019,0305,014,221,1,,,,,,1
14,005,0000,140050001401,2,14-005-0000-03,00017,3,01,14005000140101,01,1,1,60,99,9999,9999,999,999,9,,,,,,1
14,006,0000,140060000001,2,14-006-0000-06,00001,7,01,14006000000101,01,1,3,19,07,2017,0401,014,221,1,,,,,,3
14,006,0000,140060000003,2,14-006-0000-06,00001,7,01,14006000000301,01,1,1,29,03,2019,0101,014,221,3,08,2019,0301,1,01,3
14,006,0000,140060000019,2,14-006-0000-06,00001,7,01,14006000001901,01,1,3,75,06,2018,0301,014,221,3,12,2019,0301,1,01,3
14,006,0000,140060000027,2,14-006-0000-06,00001,7,01,14006000002701,01,1,1,58,04,2015,0101,014,221,1,,,,,,3
14,006,0000,140060000032,2,14-006-0000-06,00001,7,01,14006000003201,01,1,1,20,02,2019,0101,014,221,3,12,2019,0301,1,03,3
14,006,0000,140060000046,2,14-006-0000-06,00002,8,01,14006000004601,01,1,3,53,12,2019,0101,014,221,1,,,,,,3
14,006,0000,140060000051,2,14-006-0000-06,00002,8,01,14006000005101,01,1,1,28,04,2017,0101,014,221,1,,,,,,3
14,006,0000,140060000058,2,14-006-0000-06,00002,8,01,14006000005801,01,1,3,27,01,2020,0101,014,221,1,,,,,,3
14,006,0000,140060000069,2,14-006-0000-06,00003,7,01,14006000006901,01,1,1,47,07,2019,0101,014,221,3,11,2019,0301,1,02,3
14,006,0000,140060000148,2,14-006-0000-06,00006,7,01,14006000014801,01,1,3,999,99,9999,9999,999,999,9,,,,,,3
14,006,0000,140060000173,2,14-006-0000-06,00007,7,01,14006000017301,01,1,1,38,05,2015,0401,014,221,1,,,,,,3
14,006,0000,140060000181,2,14-006-0000-06,00007,7,01,14006000018101,01,1,1,60,05,2019,0301,014,221,1,,,,,,3
14,006,0000,140060000188,2,14-006-0000-06,00007,7,01,14006000018801,01,1,3,25,04,9999,9999,999,999,9,,,,,,3
14,006,0000,140060000249,2,14-006-0000-06,00010,7,01,14006000024901,01,1,1,21,03,2015,0101,014,221,1,,,,,,3
14,006,0000,140060000255,2,14-006-0000-06,00011,7,01,14006000025501,01,1,1,18,07,2019,0101,014,221,3,12,2019,0301,1,03,3
14,006,0000,140060000264,2,14-006-0000-06,00011,7,01,14006000026401,01,1,1,41,06,2015,0101,014,221,3,11,2017,0301,1,02,3
14,006,0000,140060000275,2,14-006-0000-06,00011,7,02,14006000027501,01,1,1,21,04,2018,0101,014,221,3,11,2019,0301,1,04,3
14,006,0000,140060000275,2,14-006-0000-06,00011,7,02,14006000027502,02,1,1,18,06,2019,0101,014,221,3,10,2019,0301,1,05,3
14,006,0000,140060000277,2,14-006-0000-06,00011,7,02,14006000027701,01,1,1,22,04,2016,0101,014,221,3,11,2016,0301,1,01,3
14,006,0000,140060000318,2,14-006-0000-06,00013,7,01,14006000031801,01,1,1,28,04,2016,0101,014,221,3,09,2016,0301,1,01,3
14,006,0000,140060000349,2,14-006-0000-06,00014,8,01,14006000034901,01,1,1,42,07,2019,0101,014,221,3,12,2019,0301,1,01,3
14,006,0000,140060000355,2,14-006-0000-06,00014,8,01,14006000035501,01,1,3,27,09,2017,0401,014,221,1,,,,,,3
14,006,0000,140060000357,2,14-006-0000-06,00014,8,01,14006000035701,01,1,1,40,03,2019,0101,014,221,3,11,2019,0301,1,01,3
14,006,0000,140060000362,2,14-006-0000-06,00015,7,01,14006000036201,01,1,1,39,01,2020,0101,014,221,1,,,,,,3
14,006,0000,140060000380,2,14-006-0000-06,00015,7,01,14006000038001,01,1,3,36,01,2019,0101,014,221,1,,,,,,3
14,006,0000,140060000411,2,14-006-0000-06,00015,7,02,14006000041101,01,1,3,39,02,2019,0101,014,221,1,,,,,,3
14,006,0000,140060000411,2,14-006-0000-06,00015,7,02,14006000041102,02,1,3,15,02,2019,0301,014,221,1,,,,,,3
14,006,0000,140060000411,2,14-006-0000-06,00015,7,02,14006000041103,03,1,1,8,02,2019,0301,014,221,1,,,,,,3
14,006,0000,140060000418,2,14-006-0000-06,00016,7,01,14006000041801,01,1,3,55,01,2018,0401,014,221,1,,,,,,3
14,006,0000,140060000442,2,14-006-0000-06,00018,7,01,14006000044201,01,1,1,62,01,2020,0101,014,221,1,,,,,,3
14,006,0000,140060000444,2,14-006-0000-06,00018,7,01,14006000044401,01,1,1,32,02,2019,0101,014,221,1,,,,,,3
14,006,0000,140060000454,2,14-006-0000-06,00018,7,01,14006000045401,01,1,1,24,04,2019,0101,014,221,1,,,,,,3
14,006,0000,140060000454,2,14-006-0000-06,00018,7,01,14006000045402,02,1,3,22,01,2019,0101,014,221,1,,,,,,3
14,006,0000,140060000526,2,14-006-0000-06,00023,7,01,14006000052601,01,1,1,29,10,2019,0101,014,221,3,12,2019,0301,1,01,3
14,006,0000,140060000549,2,14-006-0000-06,00024,7,01,14006000054901,01,1,1,35,01,2019,0101,014,221,1,,,,,,3
14,006,0000,140060000571,2,14-006-0000-06,00024,7,01,14006000057101,02,1,1,17,03,2016,0101,014,221,1,,,,,,3
14,006,0000,140060000571,2,14-006-0000-06,00024,7,01,14006000057102,01,1,1,26,03,2016,0101,014,221,1,,,,,,3
14,006,0000,140060000629,2,14-006-0000-06,00027,7,01,14006000062901,01,1,1,999,99,9999,9999,999,999,9,,,,,,3
14,006,0000,140060000639,2,14-006-0000-06,00028,8,01,14006000063901,01,1,1,45,02,2020,0101,014,221,1,,,,,,3
14,006,0000,140060000642,2,14-006-0000-06,00028,8,01,14006000064201,01,1,1,27,06,2017,0501,014,221,1,,,,,,3
14,006,0000,140060000651,2,14-006-0000-06,00029,7,01,14006000065101,01,1,1,49,02,2020,0101,014,221,1,,,,,,3
14,006,0000,140060000652,2,14-006-0000-06,00029,7,01,14006000065201,01,1,1,24,03,2019,0101,014,221,3,12,2019,0103,3,,3
14,006,0000,140060000654,2,14-006-0000-06,00029,7,02,14006000065401,01,1,1,32,09,2019,0101,014,221,1,,,,,,3
14,006,0000,140060000670,2,14-006-0000-06,00030,7,02,14006000067001,01,1,1,21,10,2018,0401,014,221,1,,,,,,3
14,006,0000,140060000728,2,14-006-0000-06,00032,7,01,14006000072801,01,1,1,37,02,2020,0101,014,221,1,,,,,,3
14,006,0000,140060000772,2,14-006-0000-06,00033,7,01,14006000077201,01,1,1,27,12,2016,0101,014,221,1,,,,,,3
14,006,0000,140060000919,2,14-006-0000-06,00046,8,01,14006000091901,01,1,3,62,08,2019,0301,014,221,1,,,,,,3
14,006,0000,140060000935,2,14-006-0000-06,00047,7,01,14006000093501,01,1,1,55,01,2020,0101,014,221,1,,,,,,3
14,006,0000,140060000988,2,14-006-0000-06,00053,7,01,14006000098801,01,1,1,55,01,2018,0101,014,221,1,,,,,,3
14,006,0000,140060001003,2,14-006-0000-06,00054,7,01,14006000100301,01,1,3,23,06,2015,0101,014,221,3,12,2019,0809,1,04,3
14,006,0000,140060001022,2,14-006-0000-06,00054,7,01,14006000102201,01,1,1,33,99,9999,9999,999,999,9,,,,,,3
14,006,0000,140060001029,2,14-006-0000-06,00054,7,01,14006000102901,02,1,3,28,02,2019,0401,014,221,1,,,,,,3
14,006,0000,140060001029,2,14-006-0000-06,00054,7,01,14006000102902,01,1,3,26,02,2016,0401,014,221,1,,,,,,3
14,006,0000,140060001030,2,14-006-0000-06,00054,7,01,14006000103001,01,1,1,21,11,2019,0101,014,221,1,,,,,,3
14,006,0000,140060001038,2,14-006-0000-06,00055,7,01,14006000103801,01,1,1,20,08,2018,0101,014,221,1,,,,,,3
14,006,0000,140060001052,2,14-006-0000-06,00055,7,01,14006000105201,01,1,3,28,06,2019,0301,014,221,1,,,,,,3
14,006,0000,140060001056,2,14-006-0000-06,00055,7,01,14006000105601,01,1,3,38,08,2018,0301,014,221,1,,,,,,3
14,006,0000,140060001056,2,14-006-0000-06,00055,7,01,14006000105602,02,1,1,14,08,2018,0301,014,221,1,,,,,,3
14,006,0000,140060001056,2,14-006-0000-06,00055,7,01,14006000105603,03,1,1,12,08,2018,0301,014,221,1,,,,,,3
14,006,0000,140060001056,2,14-006-0000-06,00055,7,01,14006000105604,04,1,3,5,08,2018,0301,014,221,1,,,,,,3
14,006,0000,140060001072,2,14-006-0000-06,00055,7,01,14006000107201,01,1,1,29,02,2020,0101,014,221,1,,,,,,3
14,006,0000,140060001085,2,14-006-0000-06,00056,8,01,14006000108501,01,1,1,999,99,9999,9999,999,999,9,,,,,,3
14,006,0000,140060001111,2,14-006-0000-06,00058,8,02,14006000111101,01,1,1,27,02,2020,0101,014,221,1,,,,,,3
14,006,0000,140060001139,2,14-006-0000-06,00062,7,01,14006000113901,01,1,1,53,05,2019,0101,014,221,3,11,2019,0301,1,01,3
14,006,0000,140060001199,2,14-006-0000-06,00066,8,01,14006000119901,01,1,1,28,05,2016,0101,014,221,3,05,2018,0301,1,01,3
14,006,0000,140060001201,2,14-006-0000-06,00066,8,01,14006000120101,01,1,1,999,99,9999,9999,999,999,9,,,,,,3
14,006,0000,140060001203,2,14-006-0000-06,00067,7,01,14006000120301,01,1,1,33,05,2015,0101,014,221,3,01,2020,0801,1,02,3
14,006,0000,140060001219,2,14-006-0000-06,00067,7,01,14006000121901,01,1,1,29,01,2020,0401,014,221,1,,,,,,3
14,006,0000,140060001228,2,14-006-0000-06,00068,7,01,14006000122801,01,1,1,29,06,2016,0101,014,221,1,,,,,,3
14,006,0000,140060001252,2,14-006-0000-06,00069,7,01,14006000125201,02,1,3,33,07,2019,0101,014,221,1,,,,,,3
14,006,0000,140060001252,2,14-006-0000-06,00069,7,01,14006000125202,01,1,1,22,07,2016,0101,014,221,1,,,,,,3
14,006,0000,140060001281,2,14-006-0000-06,00069,7,01,14006000128101,01,1,3,73,08,2019,0403,014,221,1,,,,,,3
14,006,0000,140060001332,2,14-006-0000-06,00070,8,01,14006000133201,01,1,3,38,01,2018,0301,014,221,1,,,,,,3
14,006,0000,140060001381,2,14-006-0000-06,00071,7,01,14006000138101,01,1,3,20,02,2019,0101,014,221,1,,,,,,3
14,006,0000,140060001402,2,14-006-0000-06,00072,8,01,14006000140201,01,1,3,45,02,2020,0401,014,221,1,,,,,,3
14,006,0000,140060001404,2,14-006-0000-06,00072,8,01,14006000140401,01,1,1,22,05,2019,0102,014,221,1,,,,,,3
14,006,0000,140060001407,2,14-006-0000-06,00072,8,01,14006000140701,01,1,1,25,06,2019,0102,014,221,1,,,,,,3
14,006,0000,140060001454,2,14-006-0000-06,00073,7,02,14006000145401,01,1,3,19,02,2020,0101,014,221,1,,,,,,3
14,006,0000,140060001461,2,14-006-0000-06,00074,7,01,14006000146101,01,1,3,22,04,2019,0101,014,221,1,,,,,,3
14,006,0000,140060001480,2,14-006-0000-06,00074,7,01,14006000148001,01,1,3,15,10,2016,0501,014,221,1,,,,,,3
14,006,0000,140060001526,2,14-006-0000-06,00075,7,01,14006000152601,01,1,1,53,10,2015,0101,014,221,1,,,,,,3
14,006,0000,140060001529,2,14-006-0000-06,00075,7,02,14006000152901,01,1,1,45,08,2019,0101,014,221,3,11,2019,0101,1,01,3
14,006,0000,140060001671,2,14-006-0000-06,00087,7,01,14006000167101,01,1,1,50,03,2020,0102,014,221,1,,,,,,3
14,006,0000,140060001673,2,14-006-0000-06,00087,7,01,14006000167301,01,1,1,19,08,2019,0101,014,221,1,,,,,,3
14,006,0000,140060001699,2,14-006-0000-04,00001,3,01,14006000169901,01,1,3,64,02,2020,0301,014,221,1,,,,,,2
14,006,0000,140060001738,2,14-006-0000-04,00004,2,01,14006000173801,01,1,1,23,09,2019,0101,014,221,1,,,,,,2
14,006,0000,140060001748,2,14-006-0000-04,00005,3,01,14006000174801,01,1,3,18,12,2016,0301,014,221,1,,,,,,2
14,006,0000,140060001749,2,14-006-0000-04,00005,3,01,14006000174901,01,1,1,27,05,2015,0101,014,221,1,,,,,,2
14,006,0000,140060001753,2,14-006-0000-04,00005,3,01,14006000175301,01,1,3,19,02,2020,0501,014,221,1,,,,,,2
14,006,0000,140060001757,2,14-006-0000-04,00006,2,01,14006000175701,01,1,3,999,99,9999,9999,999,999,9,,,,,,2
14,006,0000,140060001758,2,14-006-0000-04,00006,2,01,14006000175801,01,1,1,30,03,2019,0101,014,221,3,12,2019,0301,1,01,2
14,006,0000,140060001765,2,14-006-0000-04,00006,2,02,14006000176501,01,1,1,22,06,2019,0101,014,221,1,,,,,,2
14,006,0000,140060001771,2,14-006-0000-04,00007,2,01,14006000177101,01,1,1,43,06,2017,0101,014,221,1,,,,,,2
14,006,0000,140060001771,2,14-006-0000-04,00007,2,01,14006000177102,02,1,1,38,04,2018,0101,014,221,1,,,,,,2
14,006,0000,140060001780,2,14-006-0000-04,00009,2,01,14006000178001,01,1,1,25,05,2019,0101,014,221,1,,,,,,2
14,006,0000,140060001794,2,14-006-0000-04,00011,3,02,14006000179401,01,1,1,56,02,2020,0301,014,221,1,,,,,,2
14,006,0000,140060001796,2,14-006-0000-04,00011,3,02,14006000179601,01,1,1,30,08,2016,0101,014,221,1,,,,,,2
14,006,0000,140060001797,2,14-006-0000-04,00011,3,01,14006000179701,01,1,1,25,03,2018,0101,014,221,3,12,2018,0301,1,01,2
14,006,0000,140060001798,2,14-006-0000-04,00011,3,02,14006000179801,01,1,1,18,09,2016,0101,014,221,3,08,2019,0301,1,02,2
14,006,0000,140060001800,2,14-006-0000-04,00011,3,01,14006000180001,01,1,1,25,07,2019,0101,014,221,1,,,,,,2
14,006,0000,140060001814,2,14-006-0000-04,00012,2,01,14006000181401,01,1,3,23,06,2019,0101,014,221,1,,,,,,2
14,006,0000,140060001821,2,14-006-0000-04,00012,2,01,14006000182101,01,1,1,29,10,2015,0401,014,221,1,,,,,,2
14,006,0000,140060001849,2,14-006-0000-04,00016,3,01,14006000184901,01,1,1,31,09,2019,0101,014,221,1,,,,,,2
14,006,0000,140060001911,2,14-006-0000-04,00020,2,02,14006000191101,01,1,1,20,08,2018,0101,014,221,1,,,,,,2
14,006,0000,140060001918,2,14-006-0000-04,00021,2,01,14006000191801,01,1,1,35,10,2019,0101,014,221,1,,,,,,2
14,006,0000,140060001937,2,14-006-0000-04,00026,2,02,14006000193701,01,1,1,34,08,2017,0101,014,221,3,12,2019,0301,1,01,2
14,006,0000,140060001938,2,14-006-0000-04,00026,2,02,14006000193801,01,1,1,33,02,2016,0101,014,221,1,,,,,,2
14,006,0000,140060001968,2,14-006-0000-04,00029,3,01,14006000196801,01,1,1,35,09,2019,0101,014,221,1,,,,,,2
14,006,0000,140060001983,2,14-006-0000-04,00033,3,01,14006000198301,01,1,1,28,02,2020,0301,014,221,1,,,,,,2
14,006,0000,140060002013,2,14-006-0000-03,00001,13,01,14006000201301,01,1,1,23,03,2020,0101,014,221,1,,,,,,1
14,006,0000,140060002054,2,14-006-0000-03,00001,13,01,14006000205401,01,1,3,18,11,2015,0301,014,221,1,,,,,,1
14,006,0000,140060002054,2,14-006-0000-03,00001,13,01,14006000205402,02,1,1,24,08,2018,0301,014,221,1,,,,,,1
14,006,0000,140060002062,2,14-006-0000-03,00001,13,01,14006000206201,01,1,3,21,06,2016,0401,014,221,1,,,,,,1
14,006,0000,140060002083,2,14-006-0000-03,00001,13,01,14006000208301,01,1,3,17,06,2017,0501,014,221,1,,,,,,1
14,006,0000,140060002088,2,14-006-0000-03,00002,13,02,14006000208801,01,1,1,30,04,2019,0102,014,221,3,11,2019,0103,1,01,1
14,006,0000,140060002114,2,14-006-0000-03,00003,13,01,14006000211401,01,1,3,27,09,2017,0401,014,221,1,,,,,,1
14,006,0000,140060002115,2,14-006-0000-03,00003,13,01,14006000211501,01,1,1,20,01,2019,0501,014,221,1,,,,,,1
14,006,0000,140060002125,2,14-006-0000-03,00005,12,01,14006000212501,01,1,3,37,06,2015,0101,014,221,1,,,,,,1
14,006,0000,140060002134,2,14-006-0000-03,00005,12,01,14006000213401,01,1,1,32,01,2018,0101,014,221,1,,,,,,1
14,006,0000,140060002135,2,14-006-0000-03,00005,12,01,14006000213501,02,1,3,63,07,2019,0301,014,221,1,,,,,,1
14,006,0000,140060002135,2,14-006-0000-03,00005,12,01,14006000213502,01,1,1,64,07,2019,0301,014,221,1,,,,,,1
14,006,0000,140060002148,2,14-006-0000-03,00007,13,01,14006000214801,01,1,1,55,06,2019,0101,014,221,1,,,,,,1
14,006,0000,140060002153,2,14-006-0000-03,00007,13,01,14006000215301,01,1,1,28,01,2020,0101,014,221,1,,,,,,1
14,006,0000,140060002158,2,14-006-0000-03,00008,14,01,14006000215801,01,1,1,26,03,2017,0101,014,221,1,,,,,,1
14,006,0000,140060002158,2,14-006-0000-03,00008,14,01,14006000215802,02,1,1,22,06,2016,0101,014,221,1,,,,,,1
14,006,0000,140060002173,2,14-006-0000-03,00010,13,01,14006000217301,01,1,1,30,10,2017,0101,014,221,1,,,,,,1
14,006,0000,140060002188,2,14-006-0000-03,00012,12,01,14006000218801,01,1,1,17,07,2019,0101,014,221,1,,,,,,1
14,006,0000,140060002209,2,14-006-0000-03,00014,12,01,14006000220901,01,1,3,29,08,2019,0101,014,221,1,,,,,,1
14,006,0000,140060002216,2,14-006-0000-03,00015,13,01,14006000221601,01,1,1,22,05,2019,0101,014,221,1,,,,,,1
14,006,0000,140060002219,2,14-006-0000-03,00015,13,01,14006000221901,01,1,3,15,07,2016,0501,014,221,1,,,,,,1
14,006,0000,140060002284,2,14-006-0000-03,00021,13,02,14006000228401,01,1,1,56,02,2019,0101,014,221,3,11,2019,0301,1,01,1
14,006,0000,140060002307,2,14-006-0000-03,00021,13,01,14006000230701,02,1,1,6,01,2019,0301,014,221,1,,,,,,1
14,006,0000,140060002307,2,14-006-0000-03,00021,13,01,14006000230702,01,1,3,29,01,2019,0301,014,221,3,04,2019,0301,3,,1
14,006,0000,140060002315,2,14-006-0000-03,00021,13,02,14006000231501,01,1,3,62,01,2020,0301,014,221,1,,,,,,1
14,006,0000,140060002337,2,14-006-0000-03,00021,13,01,14006000233701,01,1,1,52,04,2019,0101,014,221,1,,,,,,1
14,007,0000,140070000025,2,14-007-0000-05,00003,3,01,14007000002501,01,1,1,23,01,2019,0101,014,221,3,07,2019,0301,1,02,2
